longitude,latitude,hcho,no2,aqi,hcho_index,no2_index,category
80.98312286337486,19.26886284436373,0.0001999017526945,5.854973870523894e-05,193.5,388.24909503709483,63.68755258580825,Unhealthy
96.79347186387844,13.429813497586846,0.000132734780323,4.4713901061680114e-05,114.7,255.9237879388029,20.57275087356598,Unhealthy
83.67806871573343,22.68246092401792,0.0002119683400528,7.839004783716451e-05,240.1,412.0214167815378,125.51329932914265,Very Unhealthy
91.0442540455135,16.484085463593217,0.0001046265963604,4.546417680099829e-05,94.0,200.5479991619287,22.9107365137248,Moderate
92.39172697169278,34.18089656074779,4.931828984929332e-05,4.898271601463375e-05,57.0,91.58538873356163,33.875097647527554,Moderate
90.05610723298203,12.35183515664342,8.269437301762089e-05,4.094588103983251e-05,68.2,157.33943866392693,8.830965498876424,Moderate
94.90700976722744,18.99936825912788,0.0002249221319934,5.604816193403215e-05,208.6,437.54161571422935,55.89221780109119,Very Unhealthy
71.10165473806012,17.023074634064933,0.0001257929402776,4.971574571242984e-05,118.6,242.24770453944836,36.159341716001194,Unhealthy
89.51711806251032,31.39611917997728,6.391882564368612e-05,4.866215390780235e-05,67.9,120.34982927000028,32.876172101525015,Moderate
69.03552958458522,35.258874901691215,7.130867187369014e-05,5.218412940853307e-05,80.3,134.90852735134123,43.85124128499962,Moderate
95.3561674092872,14.777286423766128,0.000126106066965,4.505224316141935e-05,110.1,242.8645938171383,21.627081873753184,Unhealthy
79.63564993719558,24.748586077492817,0.0001639377280614,6.999785637958948e-05,186.6,317.3965549264021,99.36181649550537,Unhealthy
96.61380880705454,10.375541531580472,0.0001156883008531,4.178202315246862e-05,95.8,222.34060633694216,11.436525228492371,Moderate
87.36116138062346,34.45039114598365,4.404873964682539e-05,4.822525349898239e-05,51.4,81.20387495987681,31.514716801199256,Moderate
89.69678111933422,11.363688344111946,8.842955943331607e-05,4.100046513693376e-05,72.9,168.63829994838812,9.001058743954204,Moderate
85.47469928397247,20.436672713719112,0.0002278260489844,8.216693757862642e-05,259.7,443.2626076549807,137.28272424487523,Very Unhealthy
77.12036714166092,33.01308669139242,5.980767618825538e-05,5.017154620980341e-05,67.4,112.25047485503667,37.579692877302335,Moderate
88.43913972156689,13.519645025998798,9.270986964682672e-05,4.253165156005793e-05,79.1,177.07091710352853,13.772493673895724,Moderate
74.3355897608904,32.653760577744606,0.0002295722046038,8.311849980052856e-05,262.8,446.70269986727396,140.24795248555722,Very Unhealthy
73.07794836312307,33.192749748216315,0.0001882984969828,8.108074132436882e-05,226.5,365.38958058855894,133.89795367085085,Very Unhealthy
74.24575823247845,15.765433236297602,0.00021048926533,5.556303964773002e-05,196.3,409.1074992711086,54.38049500418171,Unhealthy
94.18835753993184,36.516516299458544,6.145606560614919e-05,5.325514881902081e-05,74.5,115.4979583761627,47.18871825623589,Moderate
77.56952478372068,26.0960590036721,0.0001657330550153,7.0491633522574e-05,188.9,320.9335193321025,100.90050928435335,Unhealthy
90.41543334662984,16.39425393518127,9.971276325438268e-05,4.561415362794554e-05,90.4,190.86728181193251,23.37808958058244,Moderate
86.55267762491589,9.926383889520713,9.134248234160872e-05,4.083087516534804e-05,74.8,174.37703440051638,8.472587813196583,Moderate
95.98498810817088,17.651895332948598,0.000182072609482,5.325800452779288e-05,169.6,353.12399161804365,47.1976171260136,Unhealthy
69.21519264140913,32.92325516298046,7.665472686947321e-05,5.35982014233892e-05,87.1,145.44076282517838,48.257727982661606,Moderate
86.37301456809199,13.519645025998798,9.038098142213276e-05,4.383156315557697e-05,79.7,172.48278638020614,17.82323726659314,Moderate
73.70676906200674,36.06735865739879,7.81277654655175e-05,5.052914513723234e-05,82.6,148.34278859330584,38.69403139773058,Moderate
95.62566199452306,22.32313481037011,0.0001892641172075,6.022257737245331e-05,188.3,367.29194403092197,68.90039977956641,Unhealthy
81.43228050543462,15.855264764709554,0.0001320841314938,5.309663838595381e-05,129.9,254.6419480240777,46.69477303462605,Unhealthy
